# ells, N_lensing_TT, N_lensing_TE, N_lensing_EE, N_lensing_TB, N_lensing_EB, N_lensing_Pol (EE+EB), N_lensing_MV (all), N_curl_TT, N_curl_TE, N_curl_EE, N_curl_TB, N_curl_EB, N_curl_Pol (EE+EB), N_curl_MV (all)
# "lensing" refers to the gradient mode -- this is usually what you need for science forecasts
# "curl" refers to the curl mode -- this is used in null tests
# TT, TE, EE, TB, EB are the various estimators. For temperature-only, use N_lensing_TT.
# For polarization-only, use N_lensing_Pol (EE+EB).
# For most science cases, you want to use N_lensing_MV (all).
# All noise spectra are for lensing convergence; no factors of ell or 2pi.
# i.e. these can be plotted directly against C_ell_kappa_kappa.
2.000000e+00 9.850876e-08 8.449980e-08 6.940800e-08 6.333784e-06 1.529636e-07 4.774394e-08 2.566829e-08 2.629649e-07 3.210202e-07 2.455601e-07 1.583218e-06 3.823697e-08 3.308517e-08 2.796942e-08
3.000000e+00 9.007280e-08 7.929440e-08 6.483616e-08 5.066418e-06 1.223597e-07 4.237985e-08 2.327497e-08 2.103030e-07 2.568228e-07 1.964622e-07 1.490058e-06 3.598748e-08 3.041596e-08 2.513249e-08
4.000000e+00 8.710086e-08 7.740012e-08 6.318022e-08 4.690971e-06 1.132934e-07 4.056074e-08 2.244052e-08 1.947217e-07 2.378255e-07 1.819273e-07 1.455804e-06 3.516056e-08 2.946579e-08 2.415339e-08
5.000000e+00 8.569724e-08 7.649974e-08 6.239241e-08 4.523380e-06 1.092465e-07 3.971216e-08 2.204779e-08 1.877825e-07 2.293681e-07 1.754527e-07 1.439271e-06 3.476168e-08 2.901339e-08 2.369279e-08
6.000000e+00 8.492391e-08 7.600823e-08 6.196013e-08 4.432894e-06 1.070616e-07 3.924674e-08 2.183191e-08 1.840463e-07 2.248250e-07 1.719702e-07 1.430003e-06 3.453831e-08 2.876182e-08 2.343821e-08
7.000000e+00 8.445577e-08 7.571824e-08 6.170235e-08 4.378166e-06 1.057404e-07 3.896514e-08 2.170156e-08 1.817973e-07 2.221011e-07 1.698781e-07 1.424283e-06 3.440067e-08 2.860758e-08 2.328270e-08
8.000000e+00 8.415399e-08 7.554043e-08 6.154123e-08 4.342437e-06 1.048780e-07 3.878350e-08 2.161796e-08 1.803376e-07 2.203470e-07 1.685263e-07 1.420506e-06 3.431006e-08 2.850646e-08 2.318098e-08
9.000000e+00 8.395115e-08 7.543098e-08 6.143864e-08 4.317783e-06 1.042830e-07 3.866126e-08 2.156226e-08 1.793389e-07 2.191613e-07 1.676080e-07 1.417887e-06 3.424746e-08 2.843692e-08 2.311112e-08
1.000000e+01 8.381101e-08 7.536630e-08 6.137408e-08 4.300039e-06 1.038551e-07 3.857678e-08 2.152437e-08 1.786276e-07 2.183328e-07 1.669616e-07 1.416000e-06 3.420263e-08 2.838738e-08 2.306140e-08
1.100000e+01 8.371276e-08 7.533275e-08 6.133568e-08 4.286838e-06 1.035368e-07 3.851765e-08 2.149849e-08 1.781059e-07 2.177416e-07 1.664955e-07 1.414601e-06 3.416964e-08 2.835117e-08 2.302507e-08
